lambda_1 lambda_2 mass_1 mass_2 chirp_mass mass_ratio luminosity_distance dec ra psi phase theta_jn a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl geocent_time chi_1 chi_2
0.0 30.117607 2.546609 2.021383 1.9725204 0.7937548 247.3594 -0.2068834 0.4670742140225741 2.130539 0.6710554 2.891196 0.1982641965150833 0.022584160789847374 0.0 0.0 0.0 0.0 0.0 0.1982642 0.02258416
0.0 421.9096 4.148426 1.383637 2.0265899 0.333533 205.8423 -0.8801805 2.118239928811299 0.5147758 0.5344301 2.200695 0.20592400431632996 0.2849371135234833 0.0 3.141592653589793 0.0 0.0 0.0 0.205924 -0.2849371
0.0 77.774414 2.770042 1.794843 1.932065 0.6479479 213.5744 0.1342505 2.001771464088442 4.879784 4.008644 2.371227 0.48007461428642273 0.6372566223144531 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.4800746 -0.6372566
0.0 2407.1833 2.645576 1.008983 1.3908346 0.381385 147.1551 -0.4330277 0.06671146304157105 1.875681 4.00835 2.118286 0.6649829745292664 0.7048584818840027 3.141592653589793 0.0 0.0 -0.0 0.0 -0.664983 0.7048585
0.0 18.869207 2.466047 2.124205 1.9913673 0.86138064 226.9353 -1.430045 0.5499556941287267 5.676883 2.52931 1.823872 0.5198830962181091 0.1348486989736557 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.5198831 -0.1348487
70.88164 105.75564 1.817597 1.719144 1.53874 0.9458334 125.4574 -0.1767486 5.707570090863946 6.159724 1.089029 1.565412 0.2547799050807953 0.5995404124259949 3.141592653589793 0.0 0.0 0.0 0.0 -0.2547799 0.5995404
10.313191 1186.3885 2.241437 1.152607 1.3841437 0.5142268 133.1199 0.3313347 6.058948261710093 5.291358 4.83203 1.403947 0.03492596000432968 0.06019490957260132 0.0 0.0 0.0 0.0 0.0 0.03492596 0.06019491
0.0 425.22433 3.95532 1.381807 1.9820558 0.34935403 224.8567 0.08189471 0.6698547936322541 1.03214 1.983157 1.377521 0.6574066877365112 0.13341429829597473 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.6574067 0.1334143
0.0 1985.7318 3.396833 1.046782 1.588587 0.30816412 110.4986 -0.2058574 0.32449735004789204 3.234895 5.920064 1.256967 0.5564725995063782 0.43961140513420105 0.0 3.141592653589793 0.0 0.0 0.0 0.5564726 -0.4396114
0.0 312.25458 3.876067 1.454787 2.0200171 0.37532556 184.0478 -0.9446242 2.9061713386067183 0.07143954 6.230696 0.4446692 0.5106940865516663 0.43022680282592773 0.0 3.141592653589793 0.0 0.0 0.0 0.5106941 -0.4302268
130.07391 355.25302 1.66807 1.424111 1.3409171 0.8537478 200.3776 1.146364 0.45962779437118684 1.906139 0.7800142 2.10531 0.6533980965614319 0.35487499833106995 3.141592653589793 0.0 0.0 0.0 0.0 -0.6533981 0.354875
4.546434 1949.3372 2.35638 1.050466 1.3480496 0.4457965 248.0587 -0.7207164 4.888665374517068 5.257195 3.530052 1.189923 0.16150610148906708 0.4474047124385834 0.0 3.141592653589793 0.0 -0.0 0.0 0.1615061 -0.4474047
238.24388 260.16025 1.519873 1.498599 1.3138272 0.9860028 193.7446 -0.3099339 1.6126844897300145 5.285113 2.168176 1.372916 0.6011077761650085 0.5955141186714172 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.6011078 0.5955141
0.0 1075.6115 4.110785 1.17349 1.8426609 0.28546616 180.2171 0.6142242 3.235783879958177 3.472721 5.943788 2.992131 0.6864765286445618 0.3660433888435364 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.6864765 -0.3660434
0.0 127.92594 3.352011 1.672177 2.036758 0.49885786 171.7611 0.9609591 1.1864098663428706 4.982234 0.5902075 0.1799008 0.02107062004506588 0.08253773301839828 3.141592653589793 0.0 0.0 0.0 0.0 -0.02107062 0.08253773
108.03989 1272.4896 1.71387 1.137822 1.2106283 0.6638905 239.9118 -0.4321412 2.493499792814106 5.944233 4.97656 1.447628 0.7178156971931458 0.008815284818410873 0.0 0.0 0.0 0.0 0.0 0.7178157 0.008815285
0.0 924.9577 4.426525 1.206084 1.9334029 0.27246746 207.3637 1.487894 0.5941274629805378 4.843437 5.634895 0.5938069 0.02942436933517456 0.1820383071899414 0.0 0.0 0.0 0.0 0.0 0.02942437 0.1820383
0.0 796.3747 3.827976 1.238933 1.8393383 0.32365224 191.3971 0.5488543 1.375553871774315 0.6378642 2.417535 1.621515 0.10826010257005692 0.4693247973918915 0.0 0.0 0.0 3.141592653589793 0.0 0.1082601 0.4693248
238.23509 2306.345 1.519882 1.017304 1.0781667 0.6693309 224.7471 0.8982395 1.4772446603966785 4.929851 5.438944 0.9825143 0.28517019748687744 0.41247108578681946 3.141592653589793 0.0 0.0 0.0 0.0 -0.2851702 0.4124711
0.0 202.8347 3.725113 1.558989 2.0596588 0.41850787 227.1737 -0.2118203 6.062512864191518 0.9983357 4.902413 1.256764 0.6859859824180603 0.3344855010509491 3.141592653589793 0.0 0.0 0.0 0.0 -0.685986 0.3344855
0.0 594.8539 3.900005 1.304377 1.9081265 0.3344552 236.9421 -0.3806807 4.267711577958977 2.924155 3.707315 1.057104 0.14478799700737 0.20632019639015198 0.0 0.0 0.0 -0.0 0.0 0.144788 0.2063202
0.0 865.21405 3.371265 1.220674 1.7228059 0.36208192 180.8598 -0.04349369 5.4397730109559745 6.084072 5.432932 0.8418617 0.16213290393352509 0.08580102026462555 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.1621329 -0.08580102
0.0 11.886695 2.567764 2.215852 2.075421 0.86295 177.3201 -1.411244 4.714771972772866 4.577149 0.6812891 1.119766 0.5090836882591248 0.35304948687553406 3.141592653589793 0.0 0.0 0.0 0.0 -0.5090837 0.3530495
0.0 32.874756 2.802804 2.001271 2.055972 0.7140246 232.0668 -0.2322309 0.6363836471836137 0.8102463 2.43925 1.55779 0.45443499088287354 0.28043749928474426 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.454435 -0.2804375
0.0 324.5398 3.773747 1.445585 1.9886891 0.38306358 115.3754 -0.3411463 2.20308132913204 3.990354 1.096802 1.10408 0.6259443163871765 0.5187472105026245 0.0 3.141592653589793 0.0 0.0 0.0 0.6259443 -0.5187472
56.747005 1270.8561 1.871779 1.138092 1.2628437 0.6080269 240.9073 1.403787 5.370386139865225 1.104497 4.176537 0.751231 0.11281339824199677 0.32811740040779114 3.141592653589793 0.0 0.0 -0.0 0.0 -0.1128134 0.3281174
0.0 834.42725 4.807288 1.228634 2.0260253 0.25557736 169.9085 0.7584971 1.4767637903977473 3.618745 3.009439 2.360782 0.4485887885093689 0.6379700899124146 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.4485888 -0.6379701
7.946327 13.275429 2.284594 2.195037 1.9494051 0.9607995 213.5147 0.3045436 1.6216446566992175 1.471306 4.974313 1.486489 0.5271803736686707 0.7299764752388 0.0 0.0 0.0 0.0 0.0 0.5271804 0.7299765
0.0 607.1081 4.573029 1.299745 2.044884 0.2842197 159.9431 -0.5422009 2.336067990367958 1.409418 5.881287 1.499248 0.0763874500989914 0.6335490942001343 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.07638745 -0.6335491
0.0 103.78071 2.699385 1.723796 1.8685446 0.6385884 157.3274 -0.6292458 4.9549300070328925 4.176227 4.764745 1.423094 0.5558084845542908 0.2413821965456009 0.0 3.141592653589793 0.0 0.0 0.0 0.5558085 -0.2413822
0.0 5.280991 2.413517 2.34033 2.068938 0.96967614 239.855 0.7074914 3.1119648763823378 3.713432 1.210292 2.115952 0.5540478229522705 0.15411309897899628 3.141592653589793 0.0 0.0 0.0 0.0 -0.5540478 0.1541131
0.0 64.32823 2.663829 1.841299 1.921485 0.69122267 171.5583 -0.2867053 3.8918184324110214 3.963194 6.143959 2.001299 0.4891546964645386 0.14720390737056732 0.0 3.141592653589793 0.0 0.0 0.0 0.4891547 -0.1472039
0.0 40.934547 2.622774 1.950019 1.9644616 0.74349487 202.75 0.6385656 1.3695119238560522 0.9616765 4.072802 2.179957 0.7265406250953674 0.6936988830566406 0.0 3.141592653589793 0.0 -0.0 0.0 0.7265406 -0.6936989
0.0 40.324406 2.796124 1.953566 2.0281386 0.6986693 240.6759 -0.850639 3.592260520043858 0.4509875 3.089158 1.263034 0.3412356972694397 0.6440346240997314 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.3412357 -0.6440346
0.0 309.35373 3.9809 1.457016 2.0463545 0.36600167 192.1888 -0.7795187 5.795619015899213 4.616387 4.354802 0.7533208 0.21427419781684875 0.5522416830062866 0.0 0.0 0.0 -0.0 0.0 0.2142742 0.5522417
0.0 38.13966 2.530138 1.966679 1.9388562 0.7773011 186.252 -1.130009 4.672030878643348 4.607778 5.479888 2.486166 0.3736385107040405 0.518886387348175 0.0 3.141592653589793 0.0 0.0 0.0 0.3736385 -0.5188864
11.087429 19.463823 2.228569 2.117657 1.8910655 0.95023173 195.7103 -0.6430765 3.8899764716596863 0.7555017 5.858758 1.994163 0.14393700659275055 0.5163460969924927 0.0 0.0 0.0 0.0 0.0 0.143937 0.5163461
0.0 119.29489 3.251353 1.689412 2.0189288 0.5196028 100.3588 -1.146736 4.8510556352238225 4.862895 4.747113 1.929003 0.503387987613678 0.39528441429138184 0.0 3.141592653589793 0.0 0.0 0.0 0.503388 -0.3952844
0.0 744.22986 4.13028 1.25396 1.9157245 0.30360168 208.4836 -0.3143725 1.8979213502330907 4.275693 4.148081 1.800694 0.04387497156858444 0.12102189660072327 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.04387497 -0.1210219
0.0 1380.2167 3.027889 1.120825 1.5661161 0.37016717 183.9211 0.6170484 5.1630633108448905 6.194792 3.859113 2.245573 0.5903897881507874 0.015722230076789856 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.5903898 -0.01572223
1352.2434 1883.4155 1.125092 1.057341 0.9494098 0.9397818 157.2754 -0.5331858 5.892544101600727 1.672809 4.233375 2.404692 0.0889960303902626 0.1662188023328781 0.0 0.0 0.0 -0.0 0.0 0.08899603 0.1662188
7.6188526 45.880627 2.291055 1.922915 1.8258246 0.8393142 242.5251 0.3984255 0.07065394161473648 1.814722 0.311165 0.1410187 0.08581914752721786 0.04116198047995567 0.0 0.0 0.0 0.0 0.0 0.08581915 0.04116198
14.879605 1110.07 2.172783 1.166747 1.3729627 0.5369828 249.1661 0.1645036 0.6544242658579691 0.2649094 1.806728 2.889531 0.6251540780067444 0.5204501748085022 0.0 0.0 0.0 3.141592653589793 0.0 0.6251541 0.5204502
0.0 270.4758 2.672801 1.489228 1.722248 0.5571788 204.5535 -0.4234468 0.4340891296945628 2.809734 3.785266 2.109555 0.5740364193916321 0.5603240728378296 3.141592653589793 0.0 0.0 -0.0 0.0 -0.5740364 0.5603241
0.0 1463.6182 3.504801 1.108656 1.662918 0.31632495 229.2684 -1.290688 0.9305561544955125 4.540107 0.1657316 1.064165 0.03167048841714859 0.6352543234825134 0.0 3.141592653589793 0.0 0.0 0.0 0.03167049 -0.6352543
0.0 2244.842 4.290473 1.022584 1.7388159 0.23833828 82.9859 -0.1072612 1.6257128399898733 4.381575 1.799657 1.768051 0.4681149125099182 0.41183629631996155 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.4681149 -0.4118363
0.0 230.96992 3.932653 1.527389 2.0880551 0.38838643 247.7682 -0.06301711 5.27722416322068 0.6386619 4.312856 2.817487 0.5851680040359497 0.5842369794845581 0.0 0.0 0.0 -0.0 0.0 0.585168 0.584237
0.0 358.0884 2.47459 1.422229 1.6208456 0.5747332 147.6532 -0.1598915 5.041316173986715 2.363982 3.592565 2.402224 0.2190134972333908 0.6417856216430664 0.0 0.0 0.0 -0.0 0.0 0.2190135 0.6417856
0.0 948.31036 3.470491 1.200662 1.7298253 0.34596315 242.7621 -0.9792948 2.164192420756386 4.334445 3.931194 0.4521594 0.7412884831428528 0.2985402047634125 0.0 3.141592653589793 0.0 -0.0 0.0 0.7412885 -0.2985402
0.0 76.78347 3.246843 1.797991 2.0853546 0.5537659 243.5702 0.3358107 0.9079833843919332 2.120591 1.526916 0.3945234 0.7474719285964966 0.7451180219650269 0.0 3.141592653589793 0.0 0.0 0.0 0.7474719 -0.745118
0.0 621.4872 3.93204 1.294438 1.9071186 0.32920265 202.0206 -1.018435 4.626988561476182 2.23005 0.9494168 1.60132 0.742392897605896 0.5015091896057129 0.0 3.141592653589793 0.0 0.0 0.0 0.7423929 -0.5015092
101.64286 1092.9067 1.728932 1.170076 1.2335175 0.6767623 187.8335 -0.8508574 2.620208371465502 3.328174 4.062422 1.08969 0.664499819278717 0.45927420258522034 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.6644998 -0.4592742
0.0 1805.0701 3.497344 1.065873 1.6255939 0.30476642 197.8355 -0.5894982 2.8719199252867256 2.486626 5.771793 2.151849 0.5603067278862 0.5558127760887146 3.141592653589793 0.0 0.0 0.0 0.0 -0.5603067 0.5558128
0.0 401.63156 3.435231 1.395179 1.8687655 0.40613836 179.0203 0.09734201 5.857989165773333 5.405102 3.052171 1.503583 0.15668989717960358 0.06838086992502213 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.1566899 -0.06838087
0.0 815.4984 4.13025 1.233691 1.8985097 0.29869643 190.81 0.4780309 0.26191519969719224 0.1080516 2.513785 1.332002 0.48372969031333923 0.17967170476913452 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.4837297 0.1796717
0.0 40.16663 2.682674 1.954491 1.9884306 0.7285608 216.4967 0.6365846 5.377841898328924 0.4825401 1.737252 0.8170902 0.14992210268974304 0.6620059013366699 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.1499221 -0.6620059
0.0 2196.4385 4.118372 1.026856 1.7118281 0.24933541 230.4804 0.4004177 2.097142780147202 1.747698 3.486228 1.039573 0.4158312976360321 0.5836756229400635 0.0 0.0 0.0 -0.0 0.0 0.4158313 0.5836756
