H_eff5 H_eff8 mass_1 mass_2 chirp_mass mass_ratio luminosity_distance dec ra psi phase theta_jn a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl geocent_time chi_1 chi_2
-0.023403212 -0.016236708 3.45943 3.432206 2.9997308 0.99213046 199.2091 -0.5885205 1.994881893082308 6.258063 0.6276356 1.519374 0.2581290006637573 0.12221690267324448 3.141592653589793 0.0 0.0 0.0 0.0 -0.258129 0.1222169
-0.026533866 0.111582756 4.160347 2.011318 2.4859118 0.48344958 224.7862 -0.1492262 4.84186326979313 5.819718 2.691349 2.385099 0.09053996205329895 0.05392551049590111 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.09053996 0.05392551
0.29956058 4.2198586 3.079712 2.849712 2.578601 0.9253177 249.178 -0.485854 3.0737469647929814 2.805594 2.980446 1.510871 0.6889982223510742 0.3993059992790222 0.0 0.0 0.0 3.141592653589793 0.0 0.6889982 0.399306
0.13475497 2.528155 4.540444 1.392875 2.1181016 0.30677065 245.3474 1.361107 6.044607264141696 5.501696 3.414222 0.906637 0.2733980119228363 0.5830426216125488 0.0 3.141592653589793 0.0 -0.0 0.0 0.273398 -0.5830426
-0.20242836 -2.1354227 3.668864 3.123522 2.9451084 0.8513594 208.872 1.073344 4.0169148200576 0.7164163 4.099509 1.022268 0.5969278216362 0.07875660061836243 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.5969278 -0.0787566
0.15391438 2.4594207 4.53202 2.456626 2.8780606 0.5420598 153.5895 0.01349192 4.865731152537656 5.823021 3.899198 0.5742063 0.39001280069351196 0.02252263016998768 0.0 3.141592653589793 0.0 -0.0 0.0 0.3900128 -0.02252263
0.4796 6.698058 3.683509 2.393615 2.573061 0.6498192 105.6713 -0.6211188 0.10887331670873834 4.708388 0.2624753 1.559802 0.7280421257019043 0.5300034880638123 0.0 0.0 0.0 0.0 0.0 0.7280421 0.5300035
-0.18530214 -1.7241336 4.169828 1.979148 2.4671597 0.47463542 214.7494 0.603576 1.3237235650847623 3.078311 5.661941 0.8626584 0.36347028613090515 0.47962790727615356 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.3634703 -0.4796279
0.2499238 3.9147215 4.505252 1.770109 2.4071531 0.39289904 241.4197 -1.203523 0.8934923288723411 4.904936 3.541624 1.510178 0.3948642909526825 0.6715775728225708 0.0 0.0 0.0 -0.0 0.0 0.3948643 0.6715776
0.019489748 0.5338342 2.802311 2.555879 2.3293266 0.9120612 43.51894 -0.380839 5.9328209769801745 4.941535 4.484368 1.212202 0.2506883144378662 0.19192899763584137 0.0 3.141592653589793 0.0 -0.0 0.0 0.2506883 -0.191929
-0.42466226 -4.6248684 3.329048 1.898758 2.1717503 0.57036066 247.235 0.2317692 0.3138157218743771 1.651851 3.33554 0.5819978 0.6393920183181763 0.5862699151039124 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.639392 -0.5862699
-0.022103872 0.087242454 4.695655 2.724666 3.0911577 0.58025265 165.3726 0.2804157 2.761616496190797 5.293135 4.713927 1.845699 0.09370932728052139 0.045536331832408905 3.141592653589793 0.0 0.0 0.0 0.0 -0.09370933 0.04553633
0.2079661 3.2735016 4.660289 2.293747 2.8114324 0.49218988 149.6484 0.2896596 2.846401745333239 6.05426 4.671799 2.876353 0.46411749720573425 0.40839260816574097 0.0 3.141592653589793 0.0 -0.0 0.0 0.4641175 -0.4083926
-0.21574143 -2.2278142 3.013823 2.047602 2.154584 0.6794035 203.0275 1.400377 3.400572118782108 4.643375 2.852422 0.912057 0.5230556726455688 0.19828450679779053 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.5230557 -0.1982845
0.1140722 1.7924919 3.215032 2.412766 2.4196506 0.750464 200.8382 -0.4616031 5.277050673259325 0.5768351 0.06518301 2.003934 0.3154875934123993 0.3498378098011017 0.0 0.0 0.0 0.0 0.0 0.3154876 0.3498378
-0.025711523 -0.04395388 2.524808 2.436566 2.1591537 0.9650501 180.983 0.6345247 5.59548599020836 2.382484 3.131727 0.7187139 0.10966110229492188 0.27860620617866516 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.1096611 -0.2786062
0.29103032 4.144781 2.764713 2.152232 2.120237 0.77846485 209.8003 -0.003241008 6.104670976663144 3.877676 0.239808 1.72005 0.6810867190361023 0.01733078993856907 0.0 0.0 0.0 0.0 0.0 0.6810867 0.01733079
-0.24234158 -2.5204365 3.888385 2.444888 2.6698775 0.62876695 224.3103 0.7514377 0.2878538490481546 4.22254 3.850493 1.432451 0.4765273928642273 0.5336452722549438 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.4765274 -0.5336453
0.06974522 1.6129885 4.743698 1.462429 2.2189677 0.3082888 212.5498 1.116367 3.906685239471514 5.005173 0.6951051 2.077714 0.1570633053779602 0.3244212865829468 0.0 3.141592653589793 0.0 0.0 0.0 0.1570633 -0.3244213
0.00499472 0.5021363 4.652882 2.2796 2.8000817 0.48993286 241.8181 0.4674138 1.380354769087532 4.359903 3.790711 1.585043 0.06195778027176857 0.30626180768013 0.0 3.141592653589793 0.0 -0.0 0.0 0.06195778 -0.3062618
-0.07107572 -0.57276773 3.373656 2.537349 2.5418878 0.7521066 147.5504 0.299644 2.505223793177535 2.39107 3.164115 2.27992 0.04244682937860489 0.4755834937095642 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.04244683 -0.4755835
-0.40260878 -4.2941437 4.245541 2.199743 2.6322954 0.5181302 55.82579 -0.1202368 2.1819718442528 4.075391 3.943782 0.7796177 0.635719895362854 0.015762610360980034 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.6357199 -0.01576261
-0.18912368 -1.6909063 4.866308 2.364223 2.9154043 0.48583505 125.3161 -1.036395 5.97739903804522 4.342504 3.015851 1.24567 0.4689001142978668 0.6291232705116272 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.4689001 0.6291233
0.17326269 2.6585271 3.269764 1.938107 2.1767294 0.59273607 243.3784 -0.5626985 0.8269766464805102 5.952251 0.01902373 2.641981 0.3572781980037689 0.5334997773170471 0.0 0.0 0.0 0.0 0.0 0.3572782 0.5334998
0.10094482 1.9291505 4.48913 1.680275 2.3360217 0.37429857 244.8804 0.9039735 1.2743116546194173 1.075727 5.531765 1.870624 0.23912769556045532 0.2799673080444336 0.0 3.141592653589793 0.0 0.0 0.0 0.2391277 -0.2799673
0.19837596 2.8922386 2.677425 2.39002 2.2014737 0.8926562 107.2382 0.7193002 0.1355431098495714 2.434542 5.445147 0.975713 0.5368543267250061 0.3523051142692566 0.0 0.0 0.0 0.0 0.0 0.5368543 0.3523051
-0.17029695 -1.6846792 3.254376 2.156327 2.296459 0.66259307 243.4022 -0.9324614 2.745382715075287 5.759958 5.37325 0.5590035 0.4583742916584015 0.11673949658870697 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.4583743 -0.1167395
0.6092677 8.602084 4.714011 2.270167 2.8109043 0.48157865 245.3648 -0.7346383 1.8846688128110358 3.87963 3.305268 2.343671 0.7460048198699951 0.08806982636451721 0.0 3.141592653589793 0.0 -0.0 0.0 0.7460048 -0.08806983
-0.12387823 -1.2123743 3.436213 2.711335 2.653491 0.7890474 109.9903 -0.2873105 4.359715639453974 4.04122 5.858659 2.342334 0.009643271565437317 0.6395472884178162 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.009643272 -0.6395473
0.04258848 0.82998365 3.598658 2.951944 2.8346078 0.82029027 242.8661 -0.6799695 5.609636698729261 5.531295 2.082277 1.975808 0.03066655993461609 0.3696152865886688 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.03066656 0.3696153
0.28117153 3.9940534 3.414615 2.828353 2.7030058 0.82830805 214.2904 0.261232 4.285365330696116 2.683387 0.7565656 2.405438 0.693265974521637 0.04465128108859062 0.0 0.0 0.0 0.0 0.0 0.693266 0.04465128
0.24245796 3.661986 4.260579 2.124579 2.5882761 0.49865967 161.5881 0.6041931 5.971867965268572 4.399246 5.761695 0.7104727 0.4002619981765747 0.7133170962333679 0.0 0.0 0.0 0.0 0.0 0.400262 0.7133171
0.23185948 3.4813504 4.700235 2.505773 2.958679 0.5331166 130.5238 -0.06800587 6.096181988003558 4.786402 0.1183374 0.9343805 0.3880425989627838 0.7122647762298584 0.0 0.0 0.0 0.0 0.0 0.3880426 0.7122648
-0.14783196 -1.4909706 2.822671 2.15184 2.141569 0.7623418 226.0602 -0.5608819 2.604466347839228 0.3570635 5.952683 1.729343 0.22637079656124115 0.5973696112632751 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.2263708 -0.5973696
-0.024072997 -0.03637728 3.320478 2.823985 2.6640415 0.8504755 186.4781 0.76787 4.664223618762229 2.56213 3.429512 0.8225865 0.10375560075044632 0.0727020725607872 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.1037556 -0.07270207
-0.07428062 -0.60993296 2.955685 2.185359 2.207488 0.7393748 191.2211 -0.9369346 0.2104364412855375 3.633442 1.612579 1.244819 0.15406270325183868 0.3861035108566284 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.1540627 -0.3861035
-0.054820336 -0.3071016 3.365566 2.812477 2.676197 0.8356624 238.4066 0.3247196 3.540313286416243 5.792303 1.661985 1.457502 0.43196308612823486 0.3923279047012329 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.4319631 0.3923279
0.11362147 2.0269818 4.486704 2.249522 2.7335515 0.5013752 178.0036 -0.130477 2.3617773837036324 5.915425 0.1424624 3.014089 0.38925591111183167 0.6431854963302612 0.0 3.141592653589793 0.0 0.0 0.0 0.3892559 -0.6431855
-0.0058121826 0.23900065 3.411772 2.290351 2.4239404 0.67130834 229.9207 -0.8775924 6.072315291429298 4.26013 0.4724546 1.040649 0.02214979939162731 0.15239529311656952 0.0 3.141592653589793 0.0 0.0 0.0 0.0221498 -0.1523953
-0.59882504 -6.345643 4.637531 1.680771 2.37114 0.362428 247.1819 0.171182 1.3324472363212863 5.533209 2.709192 2.911999 0.6577652096748352 0.059823501855134964 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.6577652 -0.0598235
-0.0111555215 0.314439 3.780628 1.761987 2.215119 0.4660567 243.8423 0.8175786 4.514024632488621 0.4711457 1.7317 2.806712 0.02535662055015564 0.09379696846008301 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.02535662 -0.09379697
-0.043631367 -0.27762792 3.00486 2.877572 2.559758 0.95763934 188.1353 -0.1163988 4.552386417563433 2.001716 5.444095 2.220389 0.08198358863592148 0.23736989498138428 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.08198359 -0.2373699
-0.09147456 -0.47315505 4.64257 1.671507 2.3651464 0.36003914 244.2954 0.6710553 3.075990203433797 4.405642 2.813587 2.350136 0.2223321944475174 0.377802312374115 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.2223322 0.3778023
0.267433 3.8407984 3.912398 2.999054 2.976751 0.7665513 249.3056 -0.885562 6.054850690431088 3.678104 1.226767 1.001502 0.5751194953918457 0.45211461186408997 0.0 0.0 0.0 0.0 0.0 0.5751195 0.4521146
-0.15336676 -1.399302 3.359354 1.791533 2.1150079 0.5332969 239.5715 0.2313292 3.572754254070354 3.164066 6.070441 2.256491 0.3787217140197754 0.07251059263944626 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.3787217 -0.07251059
0.11144127 1.9357951 3.73882 2.877218 2.8503933 0.7695524 219.7053 0.4673265 0.4085005613935664 3.330363 4.189919 1.086113 0.6166418194770813 0.6638692021369934 0.0 3.141592653589793 0.0 -0.0 0.0 0.6166418 -0.6638692
-0.28850734 -3.1135128 2.925358 2.021432 2.1097848 0.69100326 176.2436 0.1893132 3.739054483594849 5.292931 0.6574008 2.158507 0.4949612021446228 0.6804205179214478 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.4949612 -0.6804205
0.1649566 2.9141264 4.406504 1.402833 2.098142 0.31835508 213.0404 -0.4741664 2.4128481785348868 4.708474 1.748491 1.314194 0.30946189165115356 0.4160138964653015 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.3094619 -0.4160139
-0.15520576 -1.5424637 4.248398 2.800413 2.989821 0.6591692 240.3503 0.5907407 5.700953172782214 1.900613 5.142106 1.508941 0.25469499826431274 0.6370720863342285 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.254695 -0.6370721
-0.27980244 -2.6246269 4.765917 1.641616 2.3698053 0.34444913 242.1717 0.8735201 3.304780027921197 1.797592 3.070305 0.8948501 0.4035693109035492 0.7370343804359436 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.4035693 -0.7370344
-0.094372496 -0.86971605 3.271597 3.173407 2.8049603 0.9699872 66.32632 -0.3693307 4.820684294173155 0.3849497 3.781298 1.874471 0.015264299698174 0.46743351221084595 3.141592653589793 3.141592653589793 0.0 -0.0 0.0 -0.0152643 -0.4674335
-0.043603547 -0.19231866 3.341064 2.952601 2.73321 0.88373077 217.6636 -0.6889501 3.272304248768023 0.6230565 5.059834 0.4105673 0.40917038917541504 0.34506091475486755 3.141592653589793 0.0 0.0 0.0 0.0 -0.4091704 0.3450609
0.7769547 11.1131735 4.879035 1.667949 2.4160268 0.3418604 229.4992 0.4953407 3.837440213993659 5.36478 0.009754943 1.352775 0.72080397605896 0.48400649428367615 0.0 0.0 0.0 0.0 0.0 0.720804 0.4840065
0.3976013 5.606358 3.632771 2.429838 2.576068 0.6688663 240.6734 0.01318374 4.146755869927119 1.541396 2.902662 2.720972 0.7034286260604858 0.2739258110523224 0.0 0.0 0.0 3.141592653589793 0.0 0.7034286 0.2739258
-0.00264718 0.52114946 4.302256 1.665199 2.2800252 0.3870525 235.3438 0.190412 5.677103033537172 3.887485 3.323425 2.706778 0.020227810367941856 0.20252759754657745 3.141592653589793 0.0 0.0 -0.0 0.0 -0.02022781 0.2025276
0.28525716 4.032095 2.98199 2.731032 2.4838574 0.91584206 121.0541 0.5739974 3.000763527704521 2.333014 3.704287 1.849565 0.4736346900463104 0.6714816093444824 0.0 0.0 0.0 -0.0 0.0 0.4736347 0.6714816
-0.39988166 -4.481255 3.03031 2.411455 2.3502376 0.79577833 187.1599 0.007057964 4.434409829123297 1.832811 1.522267 0.7483227 0.6420928239822388 0.7029852867126465 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.6420928 -0.7029853
-0.09756105 -0.87909263 2.709623 2.188399 2.117469 0.80763966 240.1846 -1.196275 6.062530526062368 2.842728 5.602056 0.7605402 0.11637389659881592 0.6174688935279846 0.0 3.141592653589793 0.0 0.0 0.0 0.1163739 -0.6174689
-0.080115825 -0.65406245 3.448259 2.984678 2.791365 0.8655608 153.6979 -0.1850306 4.241392257671805 2.597802 0.9823403 1.322824 0.43813711404800415 0.22734330594539642 3.141592653589793 0.0 0.0 0.0 0.0 -0.4381371 0.2273433
0.04975255 0.91342586 2.946277 2.658972 2.4359784 0.90248543 178.3315 -0.8192918 2.0663992638340005 4.676814 4.265188 1.403265 0.020088329911231995 0.3569731116294861 3.141592653589793 0.0 0.0 -0.0 0.0 -0.02008833 0.3569731
-0.08760779 -0.5490471 4.926624 2.45832 2.993941 0.49898672 238.9994 0.2444272 2.5888252087945602 0.3930024 5.658454 1.599448 0.32616809010505676 0.5603318810462952 3.141592653589793 0.0 0.0 0.0 0.0 -0.3261681 0.5603319
0.070245676 1.2072394 3.671402 2.667549 2.71746 0.726575 150.1388 -0.5706559 4.838177005139414 0.7376086 1.193771 1.023375 0.08865392208099365 0.4438019096851349 0.0 0.0 0.0 0.0 0.0 0.08865392 0.4438019
0.020385057 0.61195385 3.248196 2.483695 2.468225 0.7646383 247.0744 -0.06678455 3.0222737685592165 4.845003 0.2627433 2.344764 0.24471500515937805 0.5064905881881714 3.141592653589793 0.0 0.0 0.0 0.0 -0.244715 0.5064906
0.2786453 4.1268435 4.825774 2.713794 3.124763 0.56235415 112.4344 1.151111 4.8679972766597075 6.063612 5.738364 0.7164683 0.5550872087478638 0.03106684982776642 0.0 3.141592653589793 0.0 0.0 0.0 0.5550872 -0.03106685
0.15223664 2.2630196 2.643307 2.304924 2.1477938 0.871985 244.5643 -0.1581391 2.7201889727050457 4.83956 5.210522 0.4894593 0.14735350012779236 0.6050463914871216 0.0 0.0 0.0 0.0 0.0 0.1473535 0.6050464
0.06013134 1.095101 3.64689 2.495347 2.616778 0.68423975 191.9738 -1.368206 0.9033892147071825 3.333042 4.496336 2.396196 0.009101685136556625 0.5151268243789673 3.141592653589793 0.0 0.0 -0.0 0.0 -0.009101685 0.5151268
0.6102089 9.046249 4.922871 1.415558 2.2156 0.28754723 138.0639 -0.1439794 2.386092864029685 2.814509 3.180881 2.601688 0.6028894782066345 0.7082151770591736 0.0 0.0 0.0 -0.0 0.0 0.6028895 0.7082152
0.051726222 1.0217962 4.568697 2.742775 3.061883 0.6003407 190.3574 -0.2603876 0.3018599399456221 2.473204 5.456017 1.429815 0.17943330109119415 0.06943772733211517 0.0 0.0 0.0 0.0 0.0 0.1794333 0.06943773
0.35011062 4.980528 4.099428 2.757416 2.9154832 0.6726343 194.4843 1.290112 4.200133835843417 4.682966 2.704151 1.897441 0.6610404253005981 0.2904137074947357 0.0 0.0 0.0 3.141592653589793 0.0 0.6610404 0.2904137
-0.17095554 -1.3129333 4.561765 1.555219 2.255523 0.34092483 105.6693 -1.252689 5.717212049775526 5.812616 2.392562 1.515286 0.34898409247398376 0.6798977255821228 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.3489841 0.6798977
0.10707729 1.9110388 4.960393 2.215452 2.8406155 0.4466283 211.5256 0.224825 5.363016964639655 3.841168 0.8334949 1.912215 0.2712255120277405 0.07629059255123138 0.0 3.141592653589793 0.0 0.0 0.0 0.2712255 -0.07629059
0.05889353 1.1081963 4.345495 2.631609 2.9256432 0.6055947 214.364 0.4399324 1.6097459135871546 0.9941055 3.324939 2.269232 0.11239639669656754 0.3918359875679016 0.0 0.0 0.0 -0.0 0.0 0.1123964 0.391836
0.5396295 7.720652 4.136416 1.914448 2.4145558 0.46282774 239.6337 0.2295178 0.74994062681251 4.607401 0.4591168 1.875191 0.6944934725761414 0.10010109841823578 0.0 3.141592653589793 0.0 0.0 0.0 0.6944935 -0.1001011
0.08330553 1.8702686 4.765204 1.327051 2.1068125 0.27848777 209.9444 -0.5397537 5.84676695929852 2.55347 3.64307 1.355549 0.18088650703430176 0.5728899240493774 0.0 3.141592653589793 0.0 -0.0 0.0 0.1808865 -0.5728899
0.059052534 1.0279193 3.087902 3.082569 2.6858523 0.9982729 125.1123 -0.7290465 2.478134010258124 0.3937614 2.806652 1.220269 0.3246077001094818 0.04395180940628052 0.0 0.0 0.0 3.141592653589793 0.0 0.3246077 0.04395181
-0.10185673 -0.8957229 3.52476 2.553432 2.6049383 0.72442716 226.3516 -0.6771591 5.104898415864206 0.8937407 0.2955509 1.446401 0.39491450786590576 0.1422857940196991 3.141592653589793 0.0 0.0 0.0 0.0 -0.3949145 0.1422858
0.09577721 1.6925564 4.846862 2.39835 2.932336 0.49482533 172.5182 -0.7465987 3.3103672934321153 5.307488 5.412733 2.056071 0.2301912009716034 0.3303588032722473 0.0 0.0 0.0 0.0 0.0 0.2301912 0.3303588
-0.20924559 -1.9207978 4.171385 1.755512 2.3133693 0.42084634 184.0444 0.3886787 2.292684745038038 4.793755 2.963868 1.197802 0.3947269022464752 0.23990370333194733 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.3947269 -0.2399037
0.029436778 0.62996286 3.217178 3.121059 2.7584975 0.9701232 154.06 -0.04039731 3.8570732182215366 0.5360023 0.9959906 1.020118 0.1491468995809555 0.07120154798030853 0.0 0.0 0.0 0.0 0.0 0.1491469 0.07120155
0.32272276 4.7956634 3.556595 1.698845 2.1115 0.4776605 184.3417 -0.2946773 2.753746324300643 0.9568352 2.802305 1.66088 0.5191928148269653 0.518791675567627 0.0 0.0 0.0 3.141592653589793 0.0 0.5191928 0.5187917
-0.18332438 -1.9323721 3.005167 2.953665 2.5936162 0.9828622 180.0687 0.9135717 0.7861784726253092 6.118294 5.830013 1.589658 0.20988939702510834 0.6016502976417542 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.2098894 -0.6016503
0.13801272 2.1237042 3.91376 3.150192 3.0531576 0.8049017 207.0969 -0.2267088 4.063475337165052 3.108406 3.359541 2.230342 0.4994469881057739 0.11392299830913544 0.0 3.141592653589793 0.0 -0.0 0.0 0.499447 -0.113923
-0.13128121 -1.205655 4.280467 3.031875 3.1268725 0.7083047 243.1067 0.9139086 3.2262024893079584 0.685675 3.955138 1.139075 0.4746023118495941 0.3083500862121582 3.141592653589793 0.0 0.0 -0.0 0.0 -0.4746023 0.3083501
0.0031887516 0.39258236 4.058099 2.590118 2.808305 0.638259 211.398 0.6940672 4.3593926053235705 3.505878 5.943551 1.574222 0.12201300263404846 0.3797943890094757 3.141592653589793 0.0 0.0 0.0 0.0 -0.122013 0.3797944
0.14042413 2.2109191 4.737239 2.65149 3.0598154 0.5597121 221.979 -0.8028624 5.001284768493839 4.677887 4.55 1.789734 0.20370079576969147 0.7006146907806396 0.0 0.0 0.0 -0.0 0.0 0.2037008 0.7006147
0.38996974 5.954677 4.4092 1.48401 2.1647494 0.33657125 223.0605 0.2119786 3.7349982288669494 2.467523 3.637223 1.181787 0.5155928730964661 0.10988180339336395 0.0 0.0 0.0 -0.0 0.0 0.5155929 0.1098818
-0.0035247114 0.22435436 3.205526 3.070517 2.731048 0.9578824 134.9823 -1.406046 1.6826127499650312 5.002827 3.711095 1.816408 0.14199469983577728 0.1830354928970337 0.0 3.141592653589793 0.0 -0.0 0.0 0.1419947 -0.1830355
0.023180395 0.77946156 3.875443 3.302078 3.1122205 0.85205173 239.6199 0.6534095 3.71732703903281 0.6884319 0.36786 2.443923 0.5683408975601196 0.669753909111023 0.0 3.141592653589793 0.0 0.0 0.0 0.5683409 -0.6697539
0.13949212 2.322909 3.977599 2.34132 2.6382778 0.5886265 233.2818 0.2860613 5.1393331832459594 1.314116 2.495515 0.6767047 0.48114410042762756 0.60174161195755 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.4811441 -0.6017416
-0.11012238 -0.9274232 3.772441 2.152773 2.46168 0.5706578 203.9076 -0.2376506 5.281954943240613 1.315189 0.3302508 2.098688 0.32595160603523254 0.016911890357732773 3.141592653589793 0.0 0.0 0.0 0.0 -0.3259516 0.01691189
-0.0151897855 0.13410643 3.651129 2.49859 2.6200058 0.6843335 83.58358 1.318662 1.9922305250790515 0.3817914 1.636613 2.894383 0.14624559879302979 0.22497029602527618 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.1462456 0.2249703
0.16745122 2.9299376 4.636642 1.535557 2.256284 0.3311787 243.0704 -0.5464399 0.9425547421257789 5.145249 4.976176 0.8922708 0.3227989077568054 0.47292768955230713 0.0 3.141592653589793 0.0 0.0 0.0 0.3227989 -0.4729277
0.16242188 2.4428635 3.945353 2.941674 2.959388 0.74560475 146.1307 -0.5355024 2.561100694102336 0.05474722 4.16809 1.100353 0.38785749673843384 0.4510239064693451 0.0 0.0 0.0 -0.0 0.0 0.3878575 0.4510239
0.051044293 0.9158908 3.369091 3.198438 2.857525 0.94934744 122.9371 -1.18594 1.5948085484985342 2.726673 0.4896073 1.321749 0.1938840001821518 0.17396339774131775 0.0 0.0 0.0 0.0 0.0 0.193884 0.1739634
-0.12853032 -1.0603912 3.635424 2.433621 2.5790558 0.66941875 172.6017 0.07865573 3.157933386492644 3.006826 2.824939 1.647977 0.5501223802566528 0.6565049290657043 3.141592653589793 0.0 0.0 3.141592653589793 0.0 -0.5501224 0.6565049
-0.10352262 -0.8408456 4.640965 2.732712 3.0788214 0.5888241 190.8935 0.4565945 5.259737875893464 0.5994329 4.378027 0.3249027 0.34989258646965027 0.25801339745521545 3.141592653589793 0.0 0.0 -0.0 0.0 -0.3498926 0.2580134
0.5821403 8.205657 4.071327 2.046456 2.4838438 0.50265086 248.8779 0.3226306 3.5825509421544695 2.331505 2.570824 1.63911 0.7102795243263245 0.6543986201286316 0.0 0.0 0.0 3.141592653589793 0.0 0.7102795 0.6543986
0.14183195 2.210653 4.069025 2.480221 2.7488446 0.60953695 208.3947 1.18549 2.4772211015067143 0.05492196 3.565305 1.436211 0.25778108835220337 0.5995786786079407 0.0 0.0 0.0 -0.0 0.0 0.2577811 0.5995787
-0.41310576 -4.210308 4.795264 1.843831 2.5322025 0.38451084 87.56654 0.08577932 4.275575390681027 3.342673 2.643992 1.499449 0.562455415725708 0.0015623059589415789 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.5624554 -0.001562306
0.017713636 0.66984457 3.514016 2.107724 2.3539453 0.5998049 211.8755 0.4006927 4.14872886366966 5.826094 0.08271361 1.817149 0.2851572036743164 0.6138380169868469 0.0 3.141592653589793 0.0 0.0 0.0 0.2851572 -0.613838
-0.38504228 -4.061591 4.280496 2.07905 2.5640721 0.48570305 176.5558 -0.561676 4.6091969281248595 0.6504237 5.160585 2.582885 0.5639209151268005 0.6350491046905518 3.141592653589793 3.141592653589793 0.0 0.0 0.0 -0.5639209 -0.6350491
0.0065724165 0.53764325 3.849271 1.789409 2.2522542 0.4648696 176.3486 -0.9810522 6.16350988195218 3.413051 5.293555 1.531256 0.017839340493083 0.02783918008208275 0.0 0.0 0.0 0.0 0.0 0.01783934 0.02783918
-0.06166919 -0.36115488 4.439065 2.454406 2.8487556 0.55291057 207.0934 -0.06312712 1.1616553522211959 0.5836386 4.872538 2.531473 0.05229112133383751 0.6905030012130737 0.0 3.141592653589793 0.0 0.0 0.0 0.05229112 -0.690503
-0.070331305 -0.30138588 4.632606 2.268581 2.7871673 0.48969865 117.2269 -1.135482 0.06604819296938302 2.398629 4.563472 0.5021062 0.34056389331817627 0.7355154752731323 3.141592653589793 0.0 0.0 -0.0 0.0 -0.3405639 0.7355155
0.091189034 1.4700615 2.80332 2.665016 2.3793178 0.9506642 235.5292 0.5800335 3.9074983065645057 4.988948 3.412732 1.931396 0.07197017222642899 0.4993394911289215 3.141592653589793 0.0 0.0 -0.0 0.0 -0.07197017 0.4993395
-0.014634894 0.19802415 3.496405 1.961943 2.2613754 0.56113154 207.6463 -0.1104358 3.1772340692290797 2.186975 1.096506 0.6283141 0.0935579463839531 0.2031358927488327 3.141592653589793 0.0 0.0 0.0 0.0 -0.09355795 0.2031359
0.2658671 3.799514 2.975579 2.630091 2.4344444 0.8838922 232.8952 1.137211 5.591729098158524 4.704917 2.151398 0.7816564 0.7375710010528564 0.20949649810791016 0.0 3.141592653589793 0.0 3.141592653589793 0.0 0.737571 -0.2094965
0.7239445 10.46401 4.580626 1.515076 2.2274647 0.3307574 238.3009 0.9613547 3.8179551270181307 0.5365059 5.147975 1.344779 0.7023469805717468 0.5323613882064819 0.0 3.141592653589793 0.0 0.0 0.0 0.702347 -0.5323614
-0.26898915 -2.7618296 4.94044 2.553385 3.0590634 0.5168335 135.9246 0.9230231 0.5244129859815345 4.069268 2.450396 1.669579 0.4298976957798004 0.7406203150749207 3.141592653589793 3.141592653589793 0.0 3.141592653589793 0.0 -0.4298977 -0.7406203
0.23166355 3.2988498 3.155711 2.998098 2.6775467 0.95005465 171.2444 0.3060161 4.75126495604075 5.7895 4.565902 1.994253 0.07386118173599243 0.7332205772399902 0.0 0.0 0.0 -0.0 0.0 0.07386118 0.7332206
0.07567164 1.2684549 3.197913 2.463741 2.43943 0.77042156 171.8445 -0.986445 3.7297292196048417 6.024281 4.663681 1.15152 0.19794230163097382 0.3283436894416809 0.0 0.0 0.0 -0.0 0.0 0.1979423 0.3283437
